ContactId;GenderCode;DoNotEMail;registration_date;sendsms;source;allownotification;balance;credit;debet;discount_summ;quantity;summ;average_cheque;last_transaction_date;churn_bool;has_last_week_transaction;has_last_month_transaction;has_last_halfyear_transaction;churn_prob
4759;NULL;1;07.12.2019 13:05;1;2;1;23534.9;606876;630410.9;0;54;281380.01;5210.74;22.05.2021 12:59;0;0;1;1;0
4760;NULL;1;07.12.2019 13:06;1;2;1;11386.28;290445;301831.28;0;16;102214.19;6388.39;21.02.2021 13:23;0;0;0;1;0
4761;NULL;1;07.12.2019 13:09;1;2;1;0;114231;114231;0;13;69890.06;5376.16;18.11.2020 12:57;0;0;0;0;0
4762;NULL;1;07.12.2019 13:09;1;2;1;188.99;11814;12002.99;0;14;11352.93;810.92;23.03.2021 12:02;0;0;0;1;0
4763;NULL;1;07.12.2019 13:11;1;2;1;4254.52;70536;74790.52;0;20;23459.58;1172.98;26.03.2021 18:14;0;0;0;1;0
4764;2;1;07.12.2019 13:14;1;2;1;26487.66;731002;757489.66;0;42;287525.86;6845.85;08.06.2021 20:57;0;1;1;1;0
4765;NULL;1;07.12.2019 13:14;1;2;1;3645.24;73236;76881.24;0;49;79231.48;1616.97;12.06.2021 11:15;0;1;1;1;0
4766;NULL;1;07.12.2019 13:16;1;2;1;1151.19;41435;42586.19;0;14;26589.43;1899.25;13.06.2021 12:21;0;1;1;1;0
4767;NULL;1;07.12.2019 13:16;1;2;1;25889.3;265307.44;291196.74;0;6;89969.56;14994.93;09.01.2021 11:34;0;0;0;1;0
4768;NULL;1;07.12.2019 13:17;1;2;1;2812.8;52126;54938.8;0;23;33473.54;1455.37;25.05.2021 18:39;0;0;1;1;0
4769;NULL;1;2019-12-07 13:20:56.080;1;2;1;1684.88;211874;213558.88;0;77;95249.22;1237;11.06.2021 11:07;0;1;1;1;0
4770;NULL;1;07.12.2019 13:25;1;2;1;3371.4;149535;152906.4;0;22;79459.54;3611.8;09.04.2021 15:01;0;0;0;1;0
4771;NULL;1;07.12.2019 13:29;1;2;1;4318.66;760205;764523.66;0;83;355532.53;4283.52;05.06.2021 20:13;0;1;1;1;0
4772;NULL;1;07.12.2019 13:29;1;2;1;0;45155.54;45155.54;0;11;15473.12;1406.65;21.08.2020 11:01;0;0;0;0;0
4773;NULL;1;07.12.2019 13:31;1;2;1;6706.72;144882;151588.72;0;37;62260.38;1682.71;12.06.2021 14:00;0;1;1;1;0
4774;1;1;07.12.2019 13:34;1;2;1;0;506.74;506.74;0;3;506.74;168.91;11.06.2020 16:12;0;0;0;0;0
4775;NULL;1;07.12.2019 13:35;1;2;1;7173.29;128056;135229.29;0;37;73814.02;1994.97;30.04.2021 8:51;0;0;0;1;0
4776;NULL;1;07.12.2019 13:36;1;2;1;808.02;68860;69668.02;0;20;27296.13;1364.81;07.03.2021 9:04;0;0;0;1;0
4777;1;1;07.12.2019 13:37;1;2;1;4910.33;53908.89;58819.22;0;5;15831.05;3166.21;29.05.2021 18:08;0;0;1;1;0
4778;NULL;1;07.12.2019 13:38;1;2;1;9425.4;66356;75781.4;0;26;52501.96;2019.31;17.01.2021 16:13;0;0;0;1;0
4779;NULL;1;07.12.2019 13:40;1;2;1;3357.58;287224;290581.58;0;157;218909.59;1394.33;05.06.2021 17:05;0;1;1;1;0
4780;NULL;1;07.12.2019 13:41;1;2;1;14438.8;386210;400648.8;0;9;90600.25;10066.69;17.04.2021 17:09;0;0;0;1;0
4781;NULL;1;07.12.2019 13:42;1;2;1;1763.19;17507;19270.19;0;18;7819.44;434.41;05.06.2021 14:29;0;1;1;1;0
4782;NULL;1;07.12.2019 13:45;1;2;1;17290.82;368062;385352.82;0;85;242693.84;2855.22;28.05.2021 11:23;0;0;1;1;0
4783;NULL;1;07.12.2019 13:47;1;2;1;0;382009.8;382009.8;0;36;246490.79;6846.97;12.12.2020 15:10;0;0;0;0;0
4784;NULL;1;07.12.2019 13:49;1;2;1;19423.69;522913;542336.69;0;82;283507.28;3457.41;13.06.2021 12:33;0;1;1;1;0
4785;NULL;1;07.12.2019 13:49;1;2;1;78.05;461508;461586.05;0;47;386956.37;8233.11;10.06.2021 13:37;0;1;1;1;0
4786;NULL;1;2019-12-07 13:49:53.057;1;2;1;31435.62;233892;265327.62;0;30;71662.83;2388.76;05.01.2021 16:50;0;0;0;1;0
4787;NULL;1;07.12.2019 13:50;1;2;1;3675.66;1381135;1384810.66;0;95;544132.72;5727.71;10.06.2021 16:45;0;1;1;1;0
4788;NULL;1;07.12.2019 13:50;1;2;1;565.55;152517;153082.55;0;213;205668.85;965.58;29.05.2021 10:06;0;0;1;1;0
4789;NULL;1;07.12.2019 13:53;1;2;1;56355.5;70059;126414.5;0;22;169894.79;7722.49;05.01.2021 14:48;0;0;0;1;0
4790;NULL;1;07.12.2019 13:54;1;2;1;85.51;228045;228130.51;0;31;301147.14;9714.42;10.05.2021 11:22;0;0;1;1;0
4791;NULL;1;07.12.2019 13:54;1;2;1;1441.63;68283;69724.63;0;180;72148.27;400.82;12.06.2021 12:27;0;1;1;1;0
4792;NULL;1;07.12.2019 13:54;1;2;1;13029.93;440237;453266.93;0;103;333757.71;3240.37;12.06.2021 13:20;0;1;1;1;0
4793;NULL;1;07.12.2019 13:58;1;2;1;0;55385.35;55385.35;0;2;11323.31;5661.66;26.06.2020 21:12;0;0;0;0;0
4794;NULL;1;07.12.2019 13:58;1;2;1;37849.22;105026;142875.22;0;80;107318.57;1341.48;21.05.2021 19:16;0;0;1;1;0
4795;NULL;1;07.12.2019 13:59;1;2;1;4995.25;408938;413933.25;0;127;214381.95;1688.05;06.06.2021 20:52;0;1;1;1;0
4796;NULL;1;07.12.2019 14:00;1;2;1;13451.28;541553;555004.28;0;62;245304.12;3956.52;14.06.2021 16:49;0;1;1;1;0
4797;2;1;07.12.2019 14:01;1;2;1;4047.04;113972;118019.04;0;31;69368.27;2237.69;05.06.2021 11:44;0;1;1;1;0
4798;NULL;1;07.12.2019 14:03;1;2;1;1226.03;169388;170614.03;0;90;93755.42;1041.73;14.06.2021 11:53;0;1;1;1;0
4799;NULL;1;07.12.2019 14:03;1;2;1;7753.59;69044.83;76798.42;0;21;35738.38;1701.83;02.06.2021 15:28;0;1;1;1;0
4800;NULL;1;07.12.2019 14:04;1;2;1;1569.9;106597.34;108167.24;0;10;29134.54;2913.45;12.03.2021 8:14;0;0;0;1;0
4801;NULL;1;07.12.2019 14:09;1;2;1;94822.15;240070.09;334892.24;0;9;71338.26;7926.47;26.12.2020 18:11;0;0;0;0;0
4802;NULL;1;07.12.2019 14:12;1;2;1;2343.55;52657;55000.55;0;19;33212.01;1748;25.04.2021 11:49;0;0;0;1;0
4803;NULL;1;07.12.2019 14:13;1;2;1;353.2;3128.3;3481.5;0;7;2978.44;425.49;10.06.2021 12:49;0;1;1;1;0
4804;NULL;1;07.12.2019 14:13;1;2;1;32776.18;155368.39;188144.57;0;7;43052.56;6150.37;10.01.2021 16:26;0;0;0;1;0
4805;NULL;1;07.12.2019 14:14;1;2;1;294.83;21866;22160.83;0;69;38171;553.2;14.06.2021 16:23;0;1;1;1;0
4806;NULL;1;07.12.2019 14:15;1;2;1;2316.25;13630.43;15946.68;0;10;15973.4;1597.34;02.05.2021 10:30;0;0;1;1;0
4807;NULL;1;07.12.2019 14:16;1;2;1;344.98;27823.42;28168.4;0;95;29576.11;311.33;09.06.2021 11:03;0;1;1;1;0
4808;NULL;1;07.12.2019 14:17;1;2;1;5567.38;51552;57119.38;0;37;39620.2;1070.82;23.04.2021 18:30;0;0;0;1;0
4809;NULL;1;07.12.2019 14:17;1;2;1;0;91876.09;91876.09;0;27;39423.06;1460.11;01.12.2020 12:07;0;0;0;0;0
4810;1;1;07.12.2019 14:18;0;2;1;8563.78;44520;53083.78;0;11;23880.02;2170.91;09.06.2021 18:46;0;1;1;1;0
4811;NULL;1;07.12.2019 14:19;1;2;1;16701.22;88147;104848.22;0;15;46544.86;3102.99;03.06.2021 13:04;0;1;1;1;0
4812;NULL;1;07.12.2019 14:21;1;2;1;23280.51;283772.02;307052.53;0;15;116650.44;7776.7;01.05.2021 18:11;0;0;1;1;0
4813;NULL;1;07.12.2019 14:22;1;2;1;900.77;53781.55;54682.32;0;8;14607.87;1825.98;29.05.2021 14:22;0;0;1;1;0
4814;NULL;1;07.12.2019 14:24;1;2;1;5916.15;109801;115717.15;0;31;61952.29;1998.46;13.06.2021 16:01;0;1;1;1;0
4815;NULL;1;07.12.2019 14:30;1;2;1;2422.38;320217;322639.38;0;45;155783.26;3461.85;17.04.2021 17:37;0;0;0;1;0
4816;NULL;1;07.12.2019 14:31;1;2;1;8728.93;75164.28;83893.21;0;7;21895.89;3127.98;30.05.2021 11:08;0;0;1;1;0
4817;NULL;1;07.12.2019 14:31;1;2;1;12002.97;180140;192142.97;0;34;88157.43;2592.87;07.06.2021 19:28;0;1;1;1;0
4818;NULL;1;07.12.2019 14:33;1;2;1;825.4;162366;163191.4;0;173;179700.12;1038.73;12.06.2021 14:10;0;1;1;1;0
4819;1;1;07.12.2019 14:38;1;2;1;22569;312626;335195;0;16;109014.4;6813.4;15.05.2021 14:49;0;0;1;1;0
4820;1;1;07.12.2019 14:39;1;2;1;10556.43;672021;682577.43;0;61;299934.11;4916.95;09.01.2021 11:42;0;0;0;1;0
4821;NULL;1;07.12.2019 14:40;1;2;1;11248.98;412754;424002.98;0;22;161539.61;7342.71;11.06.2021 19:34;0;1;1;1;0
4822;NULL;1;07.12.2019 14:43;1;2;1;3541.16;454309;457850.16;0;79;216273.67;2737.64;30.05.2021 14:55;0;0;1;1;0
4823;NULL;1;07.12.2019 14:43;1;2;1;0;22654.99;22654.99;0;15;11539.01;769.27;26.05.2021 12:12;0;0;1;1;0
4824;NULL;1;07.12.2019 14:44;1;2;1;10728.26;88182.94;98911.2;0;19;56021.2;2948.48;08.06.2021 12:45;0;1;1;1;0
4825;NULL;1;07.12.2019 14:45;1;2;1;0;16442.12;16442.12;0;6;7104.99;1184.17;29.11.2020 11:43;0;0;0;0;0
4826;NULL;1;07.12.2019 14:45;1;2;1;3441;100873;104314;0;244;95600.44;391.81;13.06.2021 15:34;0;1;1;1;0
4827;NULL;1;07.12.2019 14:50;1;2;1;541.05;60438;60979.05;0;103;35086.66;340.65;13.06.2021 13:24;0;1;1;1;0
4828;NULL;1;07.12.2019 14:52;1;2;1;7158.26;267705;274863.26;0;131;185580.42;1416.64;13.06.2021 13:25;0;1;1;1;0
4829;NULL;1;07.12.2019 14:52;1;2;1;71625.76;252306;323931.76;0;19;131861.62;6940.09;01.05.2021 16:04;0;0;1;1;0
4830;2;1;07.12.2019 14:54;1;2;1;795.05;104166;104961.05;0;54;110815.79;2052.14;09.05.2021 14:00;0;0;1;1;0
4831;NULL;1;07.12.2019 14:54;1;2;1;1078.12;81766;82844.12;0;35;58315.35;1666.15;04.06.2021 9:22;0;1;1;1;0
4832;NULL;1;07.12.2019 14:56;1;2;1;0;100522.76;100522.76;0;8;31193.96;3899.25;13.08.2020 12:25;0;0;0;0;0
4833;NULL;1;07.12.2019 14:59;1;2;1;2076.7;181808;183884.7;0;210;148304.58;706.21;10.05.2021 21:20;0;0;1;1;0
4834;NULL;1;07.12.2019 15:00;1;2;1;0;171216.63;171216.63;0;15;33706.73;2247.12;05.12.2020 17:05;0;0;0;0;0
4835;1;1;07.12.2019 15:01;0;2;1;14292.68;405106;419398.68;0;27;179793.45;6659.02;05.06.2021 12:46;0;1;1;1;0
4836;NULL;1;07.12.2019 15:01;1;2;1;14156.08;266565;280721.08;0;23;101460.96;4411.35;13.06.2021 13:19;0;1;1;1;0
4837;2;1;07.12.2019 15:01;0;2;1;10746.57;453303;464049.57;0;43;216315.19;5030.59;28.05.2021 16:34;0;0;1;1;0
4838;NULL;1;07.12.2019 15:06;1;2;1;921.63;26480;27401.63;0;35;10488.93;299.68;08.06.2021 20:02;0;1;1;1;0
4839;NULL;1;07.12.2019 15:08;1;2;1;1183.46;9254;10437.46;0;13;7340.16;564.63;20.02.2021 15:11;0;0;0;1;0
4840;NULL;1;07.12.2019 15:09;1;2;1;0;49681.92;49681.92;0;8;12025.34;1503.17;23.10.2020 14:17;0;0;0;0;0
4841;NULL;1;07.12.2019 15:09;1;2;1;2772.56;422233;425005.56;0;36;153286.81;4257.97;10.04.2021 8:24;0;0;0;1;0
4842;NULL;1;2019-12-07 15:10:08.077;1;2;1;805.47;5303;6108.47;0;12;2708.92;225.74;18.04.2021 8:41;0;0;0;1;0
4843;NULL;1;07.12.2019 15:18;1;2;1;148.54;60438;60586.54;0;71;51449.97;724.65;25.05.2021 11:04;0;0;1;1;0
4844;NULL;1;07.12.2019 15:19;1;2;1;39717.58;127470;167187.58;0;26;61478.76;2364.57;26.12.2020 13:57;0;0;0;0;0
4845;NULL;1;07.12.2019 15:20;1;2;1;1166.41;52052;53218.41;0;25;34896.85;1395.87;10.06.2021 16:38;0;1;1;1;0
4846;NULL;1;07.12.2019 15:23;1;2;1;12590.65;255824;268414.65;0;15;100582.1;6705.47;23.01.2021 18:09;0;0;0;1;0
4847;NULL;1;07.12.2019 15:24;1;2;1;24690.32;341408;366098.32;0;46;174698.75;3797.8;02.04.2021 19:14;0;0;0;1;0
4848;NULL;1;07.12.2019 15:25;1;2;1;0;146157.56;146157.56;0;4;49580.26;12395.07;24.03.2021 13:55;0;0;0;1;0
4849;NULL;1;07.12.2019 15:25;1;2;1;7564.18;1617421;1624985.18;0;222;893078.49;4022.88;13.06.2021 18:10;0;1;1;1;0
4850;NULL;1;07.12.2019 15:27;1;2;1;1639.72;438394;440033.72;0;61;202581.04;3321;29.05.2021 16:36;0;0;1;1;0
4851;NULL;1;07.12.2019 15:27;1;2;1;648.42;47627;48275.42;0;113;42631.42;377.27;29.05.2021 11:15;0;0;1;1;0
4852;NULL;1;07.12.2019 15:29;1;2;1;456.7;10311.6;10768.3;0;5;3226.52;645.3;11.04.2021 13:23;0;0;0;1;0
4853;2;1;07.12.2019 15:34;1;2;1;100.41;9212;9312.41;0;17;10836.2;637.42;08.06.2021 13:25;0;1;1;1;0
4854;NULL;1;07.12.2019 15:34;1;2;1;153.15;32145;32298.15;0;52;32212.38;619.47;10.06.2021 13:32;0;1;1;1;0
4855;NULL;1;07.12.2019 15:37;1;2;1;1741.59;41846.69;43588.28;0;20;39183.36;1959.17;23.05.2021 15:48;0;0;1;1;0
4856;NULL;1;2019-12-07 15:38:16.037;1;2;1;981.87;297477;298458.87;0;24;101246.02;4218.58;11.06.2021 14:48;0;1;1;1;0
4857;NULL;1;07.12.2019 15:39;1;2;1;0;9555.58;9555.58;0;7;8853.21;1264.74;22.11.2020 15:26;0;0;0;0;0
4858;NULL;1;07.12.2019 15:39;1;2;1;10729.43;136052;146781.43;0;15;69346.81;4623.12;08.03.2021 14:05;0;0;0;1;0
4859;NULL;1;07.12.2019 15:40;1;2;1;20903.19;427036;447939.19;0;53;262437.54;4951.65;12.06.2021 11:17;0;1;1;1;0
4860;NULL;1;07.12.2019 15:41;1;2;1;3930.78;403697;407627.78;0;94;252896.37;2690.39;12.06.2021 15:16;0;1;1;1;0
4861;NULL;1;07.12.2019 15:42;1;2;1;0;93564.39;93564.39;0;10;37622.26;3762.23;01.10.2020 14:54;0;0;0;0;0
4862;NULL;1;07.12.2019 15:48;1;2;1;0;78181.18;78181.18;0;21;44800.74;2133.37;09.10.2020 13:24;0;0;0;0;0
4863;NULL;1;07.12.2019 15:53;1;2;1;4789.02;245509;250298.02;0;48;179038.41;3729.97;23.05.2021 16:53;0;0;1;1;0
4864;NULL;1;07.12.2019 15:56;1;2;1;9778.72;24386.59;34165.31;0;21;19486.34;927.92;18.12.2020 20:14;0;0;0;0;0
4865;NULL;1;07.12.2019 15:57;1;2;1;2559.69;175394;177953.69;0;63;102481.71;1626.69;14.06.2021 19:34;0;1;1;1;0
4866;NULL;1;07.12.2019 16:02;1;2;1;315;185834;186149;0;125;112448.14;899.59;12.06.2021 22:30;0;1;1;1;0
4867;NULL;1;07.12.2019 16:02;1;2;1;12600.38;76364.86;88965.24;0;9;33414.5;3712.72;21.03.2021 10:22;0;0;0;1;0
4868;NULL;1;07.12.2019 16:05;1;2;1;23630.25;965701;989331.25;0;61;409813.91;6718.26;04.06.2021 20:18;0;1;1;1;0
4869;NULL;1;07.12.2019 16:08;1;2;1;1732.52;239868;241600.52;0;75;148072.75;1974.3;12.06.2021 14:45;0;1;1;1;0
4870;NULL;1;07.12.2019 16:10;1;2;1;1410.52;192556;193966.52;0;82;104849.99;1278.66;22.05.2021 11:13;0;0;1;1;0
4871;1;1;07.12.2019 16:12;1;2;1;6419.89;256836;263255.89;0;117;179907.54;1537.67;14.06.2021 21:55;0;1;1;1;0
4872;NULL;1;07.12.2019 16:13;1;2;1;1058.92;123147;124205.92;0;93;123108.8;1323.75;28.05.2021 17:08;0;0;1;1;0
4873;NULL;1;07.12.2019 16:17;1;2;1;13356.33;179466;192822.33;0;106;139680.47;1317.74;13.06.2021 22:44;0;1;1;1;0
4874;NULL;1;07.12.2019 16:19;0;2;1;5226.97;376713.36;381940.33;0;55;178836.69;3251.58;06.06.2021 16:49;0;1;1;1;0
4875;NULL;1;2019-12-07 16:20:16.013;1;2;1;2844.03;61932;64776.03;0;134;70178.38;523.72;05.06.2021 13:35;0;1;1;1;0
4876;NULL;1;07.12.2019 16:21;1;2;1;6116.16;98012;104128.16;0;8;28488.58;3561.07;04.01.2021 12:15;0;0;0;1;0
4877;NULL;1;07.12.2019 16:23;1;2;1;11486.9;406601;418087.9;0;68;253948.26;3734.53;13.06.2021 17:58;0;1;1;1;0
4878;NULL;1;07.12.2019 16:24;1;2;1;1107.09;59568;60675.09;0;65;41098.79;632.29;14.06.2021 10:10;0;1;1;1;0
4879;NULL;1;07.12.2019 16:24;1;2;1;12151.98;286456;298607.98;0;33;122404.79;3709.24;12.06.2021 20:34;0;1;1;1;0
4880;NULL;1;07.12.2019 16:25;1;2;1;3344.68;252879;256223.68;0;62;164872.22;2659.23;12.06.2021 14:55;0;1;1;1;0
4881;2;1;2019-12-07 16:26:37.063;1;2;1;24603.72;732572;757175.72;0;42;296850.76;7067.88;12.06.2021 18:09;0;1;1;1;0
4882;NULL;1;07.12.2019 16:26;1;2;1;8551.48;24830;33381.48;0;24;18057.54;752.4;09.06.2021 14:22;0;1;1;1;0
4883;NULL;1;07.12.2019 16:27;1;2;1;2418.8;1267434;1269852.8;0;562;742427.08;1321.04;14.06.2021 18:35;0;1;1;1;0
4884;NULL;1;07.12.2019 16:30;1;2;1;0;8137.17;8137.17;0;5;9992.87;1998.57;22.12.2020 13:51;0;0;0;0;0
4885;NULL;1;07.12.2019 16:35;1;2;1;1017.83;88012;89029.83;0;36;40220.98;1117.25;13.06.2021 15:53;0;1;1;1;0
4886;NULL;1;07.12.2019 16:42;1;2;1;1038.04;28809;29847.04;0;32;26483.97;827.62;05.06.2021 14:31;0;1;1;1;0
4887;1;1;07.12.2019 16:42;0;2;1;4449.06;59592;64041.06;0;14;24600.2;1757.16;17.01.2021 20:44;0;0;0;1;0
4888;1;1;07.12.2019 16:43;0;2;1;2229.12;276724;278953.12;0;79;194062.65;2456.49;12.06.2021 18:11;0;1;1;1;0
4889;NULL;1;07.12.2019 16:44;1;2;1;1249.37;29819;31068.37;0;20;26854.97;1342.75;20.05.2021 8:16;0;0;1;1;0
4890;1;1;07.12.2019 16:46;0;2;1;11613.44;88679.33;100292.77;0;10;53770.59;5377.06;16.05.2021 12:54;0;0;1;1;0
4891;NULL;1;07.12.2019 16:47;1;2;1;290;22088.83;22378.83;0;18;13018.95;723.28;05.06.2021 18:00;0;1;1;1;0
4892;NULL;1;2019-12-07 16:47:19.093;1;2;1;6544.19;32736;39280.19;0;26;24699.05;949.96;03.05.2021 19:41;0;0;1;1;0
4893;NULL;1;07.12.2019 16:47;1;2;1;4107.73;146080;150187.73;0;58;76725.16;1322.85;14.06.2021 16:01;0;1;1;1;0
4894;NULL;1;07.12.2019 16:48;1;2;1;1509.76;56382;57891.76;0;56;44351.29;791.99;13.06.2021 15:36;0;1;1;1;0
4895;NULL;1;07.12.2019 16:49;1;2;1;1054.43;40085;41139.43;0;50;34348.52;686.97;25.04.2021 10:39;0;0;0;1;0
4896;1;1;07.12.2019 16:54;1;2;1;4930.76;409686;414616.76;0;54;225337.6;4172.92;05.06.2021 12:53;0;1;1;1;0
4897;NULL;1;07.12.2019 16:56;1;2;1;95970.71;1091634;1187604.71;0;61;526402.81;8629.55;13.06.2021 18:05;0;1;1;1;0
4898;NULL;1;07.12.2019 16:57;1;2;1;992.98;196280;197272.98;0;153;104323.94;681.86;11.06.2021 19:00;0;1;1;1;0
4899;NULL;1;07.12.2019 17:04;1;2;1;44428.92;1712997;1757425.92;0;88;713172.09;8104.23;03.06.2021 20:45;0;1;1;1;0
4900;NULL;1;2019-12-07 17:05:08.010;1;2;1;0;192003.32;192003.32;0;13;63297.58;4869.04;03.08.2020 14:05;0;0;0;0;0
4901;NULL;1;07.12.2019 17:05;1;2;1;11520.19;516381;527901.19;0;143;386993.24;2706.25;14.06.2021 13:36;0;1;1;1;0
4902;NULL;1;07.12.2019 17:05;1;2;1;1999.75;151882;153881.75;0;51;78269.96;1534.71;09.06.2021 10:56;0;1;1;1;0
4903;NULL;1;07.12.2019 17:07;1;2;1;10446.21;120329;130775.21;0;28;56233.66;2008.35;01.05.2021 10:22;0;0;1;1;0
4904;NULL;1;2019-12-07 17:08:22.090;1;2;1;452.24;68153;68605.24;0;36;34218.73;950.52;27.05.2021 11:52;0;0;1;1;0
4905;NULL;1;07.12.2019 17:09;1;2;1;0;56119.47;56119.47;0;6;24413.29;4068.88;13.12.2020 14:59;0;0;0;0;0
4906;NULL;1;07.12.2019 17:09;1;2;1;4116.48;106396.04;110512.52;0;12;25256.29;2104.69;15.04.2021 17:22;0;0;0;1;0
4907;1;1;07.12.2019 17:10;1;2;1;46375.86;26305;72680.86;0;4;18589.08;4647.27;01.06.2021 13:29;0;1;1;1;0
4908;NULL;1;07.12.2019 17:11;1;2;1;38656.76;1276674;1315330.76;0;116;616846.9;5317.65;27.05.2021 20:21;0;0;1;1;0
4909;NULL;1;2019-12-07 17:13:31.040;1;2;1;14355.34;404126;418481.34;0;50;134115.16;2682.3;08.06.2021 13:11;0;1;1;1;0
4910;NULL;1;07.12.2019 17:16;1;2;1;24909.72;255771.11;280680.83;0;5;98817.12;19763.42;16.02.2021 15:31;0;0;0;1;0
4911;NULL;1;07.12.2019 17:17;1;2;1;6992.79;133251;140243.79;0;24;67316.77;2804.87;16.05.2021 19:48;0;0;1;1;0
4912;NULL;1;07.12.2019 17:19;1;2;1;4563.72;267059;271622.72;0;39;123610.05;3169.49;06.06.2021 15:06;0;1;1;1;0
4913;NULL;1;07.12.2019 17:19;1;2;1;87.34;66151;66238.34;0;6;28149.4;4691.57;21.12.2020 15:13;0;0;0;0;0
4914;NULL;1;07.12.2019 17:19;1;2;1;2768.98;246982;249750.98;0;102;167953.92;1646.61;12.06.2021 13:55;0;1;1;1;0
4915;NULL;1;07.12.2019 17:22;1;2;1;4289.14;81632;85921.14;0;29;44692.25;1541.11;12.06.2021 9:47;0;1;1;1;0
4916;NULL;1;07.12.2019 17:24;1;2;1;9244.15;736485;745729.15;0;212;467914.14;2207.14;12.06.2021 12:46;0;1;1;1;0
4917;NULL;1;07.12.2019 17:25;1;2;1;3247.92;95290;98537.92;0;76;62234.96;818.88;28.05.2021 18:51;0;0;1;1;0
4918;2;1;07.12.2019 17:29;1;2;1;2420.34;64384;66804.34;0;19;35840.65;1886.35;06.06.2021 14:28;0;1;1;1;0
4919;NULL;1;07.12.2019 17:30;1;2;1;2854.18;842527;845381.18;0;177;497714.03;2811.94;14.06.2021 20:49;0;1;1;1;0
4920;NULL;1;07.12.2019 17:33;1;2;1;2249.33;73885.36;76134.69;0;30;52849.08;1761.64;30.05.2021 9:33;0;0;1;1;0
4921;NULL;1;07.12.2019 17:33;1;2;1;1592.19;404012;405604.19;0;193;303919.34;1574.71;10.01.2021 17:05;0;0;0;1;0
4922;NULL;1;07.12.2019 17:35;1;2;1;21251.35;309260.14;330511.49;0;10;90111.25;9011.13;08.05.2021 20:55;0;0;1;1;0
4923;NULL;1;07.12.2019 17:35;1;2;1;922.66;614708;615630.66;0;273;422260.45;1546.74;13.06.2021 20:03;0;1;1;1;0
4924;NULL;1;07.12.2019 17:36;1;2;1;4727.34;22460.63;27187.97;0;8;9753.14;1219.14;21.02.2021 15:54;0;0;0;1;0
4925;NULL;1;07.12.2019 17:38;1;2;1;2945.22;58127;61072.22;0;27;35023.85;1297.18;13.05.2021 13:06;0;0;1;1;0
4926;NULL;1;07.12.2019 17:39;1;2;1;658.08;60791;61449.08;0;50;30425.48;608.51;09.06.2021 18:56;0;1;1;1;0
4927;NULL;1;07.12.2019 17:39;1;2;1;91.8;59710;59801.8;0;60;225432.32;3757.21;03.06.2021 15:16;0;1;1;1;0
4928;NULL;1;07.12.2019 17:39;1;2;1;0;90634.89;90634.89;0;75;52748.94;703.32;08.12.2020 15:30;0;0;0;0;0
4929;NULL;1;07.12.2019 17:40;1;2;1;7903.34;74985.2;82888.54;0;9;37658.97;4184.33;12.05.2021 12:53;0;0;1;1;0
4930;NULL;1;07.12.2019 17:40;1;2;1;41361.79;729817;771178.79;0;83;379274.89;4569.58;12.06.2021 20:22;0;1;1;1;0
4931;1;1;07.12.2019 17:41;0;2;1;13395.66;308385;321780.66;0;37;136101.71;3678.42;22.05.2021 18:02;0;0;1;1;0
4932;NULL;1;07.12.2019 17:41;1;2;1;10435.48;1168744;1179179.48;0;88;522964.05;5942.77;12.06.2021 18:23;0;1;1;1;0
4933;NULL;1;07.12.2019 17:43;1;2;1;1789.68;153337;155126.68;0;107;121826.88;1138.57;13.06.2021 19:21;0;1;1;1;0
4934;NULL;1;2019-12-07 17:44:36.027;1;2;1;1988.1;136039;138027.1;0;90;77837.62;864.86;11.06.2021 17:55;0;1;1;1;0
4935;NULL;1;07.12.2019 17:47;1;2;1;8876.09;159646;168522.09;0;34;95916.87;2821.08;12.06.2021 12:25;0;1;1;1;0
4936;NULL;1;07.12.2019 17:48;1;2;1;24702.63;20223.01;44925.64;0;6;30029.18;5004.86;10.04.2021 15:56;0;0;0;1;0
4937;NULL;1;07.12.2019 17:49;1;2;1;10936.91;265327;276263.91;0;36;155799.51;4327.76;10.06.2021 19:49;0;1;1;1;0
4938;NULL;1;07.12.2019 17:52;1;2;1;5247.57;504124;509371.57;0;175;330354.22;1887.74;11.06.2021 14:52;0;1;1;1;0
4939;NULL;1;07.12.2019 17:52;1;2;1;37149.71;360593;397742.71;0;38;183649.87;4832.89;12.06.2021 11:54;0;1;1;1;0
4940;NULL;1;07.12.2019 17:53;1;2;1;114.56;45578;45692.56;0;104;47625.9;457.94;01.06.2021 14:06;0;1;1;1;0
4941;NULL;1;07.12.2019 17:55;1;2;1;10331.94;401939;412270.94;0;118;309642.74;2624.09;13.06.2021 12:40;0;1;1;1;0
4942;NULL;1;07.12.2019 17:59;1;2;1;12137.27;1226492;1238629.27;0;80;577328.53;7216.61;05.06.2021 16:41;0;1;1;1;0
4943;NULL;1;07.12.2019 18:00;1;2;1;6264.75;209688;215952.75;0;35;114375.28;3267.87;22.05.2021 9:35;0;0;1;1;0
4944;2;1;07.12.2019 18:00;1;2;1;788.09;90100;90888.09;0;43;57759.69;1343.25;13.06.2021 15:57;0;1;1;1;0
4945;NULL;1;07.12.2019 18:02;1;2;1;880.57;153240;154120.57;0;297;107126.59;360.7;14.06.2021 20:40;0;1;1;1;0
4946;1;1;07.12.2019 18:04;0;2;1;721.17;672956;673677.17;0;67;351477.62;5245.93;10.06.2021 7:31;0;1;1;1;0
