ContactId;GenderCode;DoNotEMail;registration_date;sendsms;source;allownotification;balance;credit;debet;discount_summ;quantity;summ;average_cheque;last_transaction_date;churn_bool;has_last_week_transaction;has_last_month_transaction;has_last_halfyear_transaction;churn_prob
4888;1;1;07.12.2019 16:43;0;2;1;2 229,12;276 724,00;278 953,12;0;79;194 062,65;2 456,49;12.06.2021 18:11;0;1;1;1;0
4889;NULL;1;07.12.2019 16:44;1;2;1;1 249,37;29 819,00;31 068,37;0;20;26 854,97;1 342,75;20.05.2021 8:16;0;0;1;1;0
4890;1;1;07.12.2019 16:46;0;2;1;11 613,44;88 679,33;100 292,77;0;10;53 770,59;5 377,06;16.05.2021 12:54;0;0;1;1;0
4891;NULL;1;07.12.2019 16:47;1;2;1;290;22 088,83;22 378,83;0;18;13 018,95;723,28;05.06.2021 18:00;0;1;1;1;0
4892;NULL;1;2019-12-07 16:47:19.093;1;2;1;6 544,19;32 736,00;39 280,19;0;26;24 699,05;949,96;03.05.2021 19:41;0;0;1;1;0
4893;NULL;1;07.12.2019 16:47;1;2;1;4 107,73;146 080,00;150 187,73;0;58;76 725,16;1 322,85;14.06.2021 16:01;0;1;1;1;0
4894;NULL;1;07.12.2019 16:48;1;2;1;1 509,76;56 382,00;57 891,76;0;56;44 351,29;791,99;13.06.2021 15:36;0;1;1;1;0
4895;NULL;1;07.12.2019 16:49;1;2;1;1 054,43;40 085,00;41 139,43;0;50;34 348,52;686,97;25.04.2021 10:39;0;0;0;1;0
4896;1;1;07.12.2019 16:54;1;2;1;4 930,76;409 686,00;414 616,76;0;54;225 337,60;4 172,92;05.06.2021 12:53;0;1;1;1;0
4897;NULL;1;07.12.2019 16:56;1;2;1;95 970,71;1 091 634,00;1 187 604,71;0;61;526 402,81;8 629,55;13.06.2021 18:05;0;1;1;1;0
4898;NULL;1;07.12.2019 16:57;1;2;1;992,98;196 280,00;197 272,98;0;153;104 323,94;681,86;11.06.2021 19:00;0;1;1;1;0
4899;NULL;1;07.12.2019 17:04;1;2;1;44 428,92;1 712 997,00;1 757 425,92;0;88;713 172,09;8 104,23;03.06.2021 20:45;0;1;1;1;0
4900;NULL;1;2019-12-07 17:05:08.010;1;2;1;0;192 003,32;192 003,32;0;13;63 297,58;4 869,04;03.08.2020 14:05;0;0;0;0;0
4901;NULL;1;07.12.2019 17:05;1;2;1;11 520,19;516 381,00;527 901,19;0;143;386 993,24;2 706,25;14.06.2021 13:36;0;1;1;1;0
4902;NULL;1;07.12.2019 17:05;1;2;1;1 999,75;151 882,00;153 881,75;0;51;78 269,96;1 534,71;09.06.2021 10:56;0;1;1;1;0
4903;NULL;1;07.12.2019 17:07;1;2;1;10 446,21;120 329,00;130 775,21;0;28;56 233,66;2 008,35;01.05.2021 10:22;0;0;1;1;0
4904;NULL;1;2019-12-07 17:08:22.090;1;2;1;452,24;68 153,00;68 605,24;0;36;34 218,73;950,52;27.05.2021 11:52;0;0;1;1;0
4905;NULL;1;07.12.2019 17:09;1;2;1;0;56 119,47;56 119,47;0;6;24 413,29;4 068,88;13.12.2020 14:59;0;0;0;0;0
4906;NULL;1;07.12.2019 17:09;1;2;1;4 116,48;106 396,04;110 512,52;0;12;25 256,29;2 104,69;15.04.2021 17:22;0;0;0;1;0
4907;1;1;07.12.2019 17:10;1;2;1;46 375,86;26 305,00;72 680,86;0;4;18 589,08;4 647,27;01.06.2021 13:29;0;1;1;1;0
4908;NULL;1;07.12.2019 17:11;1;2;1;38 656,76;1 276 674,00;1 315 330,76;0;116;616 846,90;5 317,65;27.05.2021 20:21;0;0;1;1;0
4909;NULL;1;2019-12-07 17:13:31.040;1;2;1;14 355,34;404 126,00;418 481,34;0;50;134 115,16;2 682,30;08.06.2021 13:11;0;1;1;1;0
4910;NULL;1;07.12.2019 17:16;1;2;1;24 909,72;255 771,11;280 680,83;0;5;98 817,12;19 763,42;16.02.2021 15:31;0;0;0;1;0
4911;NULL;1;07.12.2019 17:17;1;2;1;6 992,79;133 251,00;140 243,79;0;24;67 316,77;2 804,87;16.05.2021 19:48;0;0;1;1;0
4912;NULL;1;07.12.2019 17:19;1;2;1;4 563,72;267 059,00;271 622,72;0;39;123 610,05;3 169,49;06.06.2021 15:06;0;1;1;1;0
4913;NULL;1;07.12.2019 17:19;1;2;1;87,34;66 151,00;66 238,34;0;6;28 149,40;4 691,57;21.12.2020 15:13;0;0;0;0;0
4914;NULL;1;07.12.2019 17:19;1;2;1;2 768,98;246 982,00;249 750,98;0;102;167 953,92;1 646,61;12.06.2021 13:55;0;1;1;1;0
4915;NULL;1;07.12.2019 17:22;1;2;1;4 289,14;81 632,00;85 921,14;0;29;44 692,25;1 541,11;12.06.2021 9:47;0;1;1;1;0
4916;NULL;1;07.12.2019 17:24;1;2;1;9 244,15;736 485,00;745 729,15;0;212;467 914,14;2 207,14;12.06.2021 12:46;0;1;1;1;0
4917;NULL;1;07.12.2019 17:25;1;2;1;3 247,92;95 290,00;98 537,92;0;76;62 234,96;818,88;28.05.2021 18:51;0;0;1;1;0
4918;2;1;07.12.2019 17:29;1;2;1;2 420,34;64 384,00;66 804,34;0;19;35 840,65;1 886,35;06.06.2021 14:28;0;1;1;1;0
4919;NULL;1;07.12.2019 17:30;1;2;1;2 854,18;842 527,00;845 381,18;0;177;497 714,03;2 811,94;14.06.2021 20:49;0;1;1;1;0
4920;NULL;1;07.12.2019 17:33;1;2;1;2 249,33;73 885,36;76 134,69;0;30;52 849,08;1 761,64;30.05.2021 9:33;0;0;1;1;0
4921;NULL;1;07.12.2019 17:33;1;2;1;1 592,19;404 012,00;405 604,19;0;193;303 919,34;1 574,71;10.01.2021 17:05;0;0;0;1;0
4922;NULL;1;07.12.2019 17:35;1;2;1;21 251,35;309 260,14;330 511,49;0;10;90 111,25;9 011,13;08.05.2021 20:55;0;0;1;1;0
4923;NULL;1;07.12.2019 17:35;1;2;1;922,66;614 708,00;615 630,66;0;273;422 260,45;1 546,74;13.06.2021 20:03;0;1;1;1;0
4924;NULL;1;07.12.2019 17:36;1;2;1;4 727,34;22 460,63;27 187,97;0;8;9 753,14;1 219,14;21.02.2021 15:54;0;0;0;1;0
4925;NULL;1;07.12.2019 17:38;1;2;1;2 945,22;58 127,00;61 072,22;0;27;35 023,85;1 297,18;13.05.2021 13:06;0;0;1;1;0
4926;NULL;1;07.12.2019 17:39;1;2;1;658,08;60 791,00;61 449,08;0;50;30 425,48;608,51;09.06.2021 18:56;0;1;1;1;0
4927;NULL;1;07.12.2019 17:39;1;2;1;91,8;59 710,00;59 801,80;0;60;225 432,32;3 757,21;03.06.2021 15:16;0;1;1;1;0
4928;NULL;1;07.12.2019 17:39;1;2;1;0;90 634,89;90 634,89;0;75;52 748,94;703,32;08.12.2020 15:30;0;0;0;0;0
4929;NULL;1;07.12.2019 17:40;1;2;1;7 903,34;74 985,20;82 888,54;0;9;37 658,97;4 184,33;12.05.2021 12:53;0;0;1;1;0
4930;NULL;1;07.12.2019 17:40;1;2;1;41 361,79;729 817,00;771 178,79;0;83;379 274,89;4 569,58;12.06.2021 20:22;0;1;1;1;0
4931;1;1;07.12.2019 17:41;0;2;1;13 395,66;308 385,00;321 780,66;0;37;136 101,71;3 678,42;22.05.2021 18:02;0;0;1;1;0
4932;NULL;1;07.12.2019 17:41;1;2;1;10 435,48;1 168 744,00;1 179 179,48;0;88;522 964,05;5 942,77;12.06.2021 18:23;0;1;1;1;0
4933;NULL;1;07.12.2019 17:43;1;2;1;1 789,68;153 337,00;155 126,68;0;107;121 826,88;1 138,57;13.06.2021 19:21;0;1;1;1;0
4934;NULL;1;2019-12-07 17:44:36.027;1;2;1;1 988,10;136 039,00;138 027,10;0;90;77 837,62;864,86;11.06.2021 17:55;0;1;1;1;0
4935;NULL;1;07.12.2019 17:47;1;2;1;8 876,09;159 646,00;168 522,09;0;34;95 916,87;2 821,08;12.06.2021 12:25;0;1;1;1;0
4936;NULL;1;07.12.2019 17:48;1;2;1;24 702,63;20 223,01;44 925,64;0;6;30 029,18;5 004,86;10.04.2021 15:56;0;0;0;1;0
4937;NULL;1;07.12.2019 17:49;1;2;1;10 936,91;265 327,00;276 263,91;0;36;155 799,51;4 327,76;10.06.2021 19:49;0;1;1;1;0
4938;NULL;1;07.12.2019 17:52;1;2;1;5 247,57;504 124,00;509 371,57;0;175;330 354,22;1 887,74;11.06.2021 14:52;0;1;1;1;0
4939;NULL;1;07.12.2019 17:52;1;2;1;37 149,71;360 593,00;397 742,71;0;38;183 649,87;4 832,89;12.06.2021 11:54;0;1;1;1;0
4940;NULL;1;07.12.2019 17:53;1;2;1;114,56;45 578,00;45 692,56;0;104;47 625,90;457,94;01.06.2021 14:06;0;1;1;1;0
4941;NULL;1;07.12.2019 17:55;1;2;1;10 331,94;401 939,00;412 270,94;0;118;309 642,74;2 624,09;13.06.2021 12:40;0;1;1;1;0
4942;NULL;1;07.12.2019 17:59;1;2;1;12 137,27;1 226 492,00;1 238 629,27;0;80;577 328,53;7 216,61;05.06.2021 16:41;0;1;1;1;0
4943;NULL;1;07.12.2019 18:00;1;2;1;6 264,75;209 688,00;215 952,75;0;35;114 375,28;3 267,87;22.05.2021 9:35;0;0;1;1;0
4944;2;1;07.12.2019 18:00;1;2;1;788,09;90 100,00;90 888,09;0;43;57 759,69;1 343,25;13.06.2021 15:57;0;1;1;1;0
4945;NULL;1;07.12.2019 18:02;1;2;1;880,57;153 240,00;154 120,57;0;297;107 126,59;360,7;14.06.2021 20:40;0;1;1;1;0
4946;1;1;07.12.2019 18:04;0;2;1;721,17;672 956,00;673 677,17;0;67;351 477,62;5 245,93;10.06.2021 7:31;0;1;1;1;0
4947;NULL;1;07.12.2019 18:10;1;2;1;1 857,97;62 518,00;64 375,97;0;19;37 862,40;1 992,76;19.04.2021 15:53;0;0;0;1;0
4948;NULL;1;07.12.2019 18:15;1;2;1;10 073,55;395 318,00;405 391,55;0;75;194 097,00;2 587,96;13.06.2021 18:10;0;1;1;1;0
4949;NULL;1;07.12.2019 18:15;1;2;1;0;36 144,26;36 144,26;0;13;19 883,81;1 529,52;13.12.2020 20:36;0;0;0;0;0
4950;NULL;1;07.12.2019 18:18;1;2;1;12 760,55;118 925,00;131 685,55;0;19;59 939,20;3 154,69;23.05.2021 22:57;0;0;1;1;0
4951;NULL;1;07.12.2019 18:18;1;2;1;2 731,86;73 888,00;76 619,86;0;15;34 283,28;2 285,55;09.05.2021 13:05;0;0;1;1;0
4952;NULL;1;07.12.2019 18:20;1;2;1;2 232,59;19 282,66;21 515,25;0;13;8 921,31;686,25;16.05.2021 15:12;0;0;1;1;0
4953;NULL;1;07.12.2019 18:21;1;2;1;943,22;183 606,00;184 549,22;0;70;90 037,30;1 286,25;11.06.2021 18:09;0;1;1;1;0
4954;NULL;1;07.12.2019 18:22;1;2;1;173,39;73 803,26;73 976,65;0;7;28 942,15;4 134,59;28.04.2021 14:48;0;0;0;1;0
4955;NULL;1;07.12.2019 18:23;1;2;1;2 813,04;424 695,00;427 508,04;0;41;150 801,78;3 678,09;12.06.2021 12:56;0;1;1;1;0
4956;NULL;1;07.12.2019 18:24;1;2;1;48 903,82;85 422,00;134 325,82;0;30;81 951,34;2 731,71;07.05.2021 13:46;0;0;1;1;0
4957;NULL;1;07.12.2019 18:25;1;2;1;14 418,68;1 230 190,00;1 244 608,68;0;78;532 120,36;6 822,06;22.05.2021 20:34;0;0;1;1;0
4958;NULL;1;07.12.2019 18:27;1;2;1;2 732,50;299 521,00;302 253,50;0;184;191 270,18;1 039,51;10.06.2021 16:27;0;1;1;1;0
4959;NULL;1;07.12.2019 18:29;1;2;1;86 557,11;456 320,00;542 877,11;0;73;282 282,12;3 866,88;29.05.2021 11:06;0;0;1;1;0
4960;NULL;1;07.12.2019 18:30;1;2;1;178,47;37 974,05;38 152,52;0;5;19 258,54;3 851,71;28.01.2021 12:11;0;0;0;1;0
4961;NULL;1;07.12.2019 18:31;1;2;1;2 388,06;96 786,00;99 174,06;0;71;63 009,82;887,46;29.05.2021 15:41;0;0;1;1;0
4962;NULL;1;07.12.2019 18:33;1;2;1;1 367,23;42 990,00;44 357,23;0;22;30 106,77;1 368,49;17.04.2021 15:23;0;0;0;1;0
4963;NULL;1;2019-12-07 18:36:17.003;1;2;1;881,35;23 990,08;24 871,43;0;23;14 977,78;651,21;02.06.2021 20:14;0;1;1;1;0
4964;NULL;1;07.12.2019 18:38;1;2;1;4 879,92;500 677,00;505 556,92;0;160;186 452,94;1 165,33;14.06.2021 19:53;0;1;1;1;0
4965;1;1;07.12.2019 18:39;0;2;1;693,62;0;693,62;0;1;693,62;693,62;03.04.2021 11:39;0;0;0;1;0
4966;NULL;1;07.12.2019 18:39;1;2;1;1 599,16;182 776,00;184 375,16;0;119;120 719,05;1 014,45;11.06.2021 15:50;0;1;1;1;0
4967;NULL;1;07.12.2019 18:41;1;2;1;0;171 788,38;171 788,38;0;43;86 915,13;2 021,28;11.12.2020 7:29;0;0;0;0;0
4968;1;1;2019-12-07 18:42:10.000;1;2;1;1 288,18;145 073,00;146 361,18;0;185;110 677,27;598,26;12.06.2021 21:20;0;1;1;1;0
4969;NULL;1;07.12.2019 18:49;1;2;1;1 368,72;75 106,00;76 474,72;0;56;61 287,92;1 094,43;14.06.2021 14:52;0;1;1;1;0
4970;NULL;1;07.12.2019 19:00;1;2;1;0;392 133,92;392 133,92;0;20;150 466,00;7 523,30;06.09.2020 15:48;0;0;0;0;0
4971;NULL;1;07.12.2019 19:02;1;2;1;2 737,49;163 674,24;166 411,73;0;40;90 401,54;2 260,04;13.06.2021 12:07;0;1;1;1;0
4972;NULL;1;2019-12-07 19:05:02.027;1;2;1;6 065,43;74 253,00;80 318,43;0;28;57 750,85;2 062,53;09.05.2021 15:16;0;0;1;1;0
4973;2;1;07.12.2019 19:05;0;2;1;544,22;33 934,00;34 478,22;0;16;17 151,55;1 071,97;26.05.2021 11:10;0;0;1;1;0
4974;NULL;1;07.12.2019 19:08;1;2;1;5 239,37;124 152,00;129 391,37;0;82;64 565,16;787,38;10.06.2021 17:23;0;1;1;1;0
4975;NULL;1;07.12.2019 19:11;1;2;1;3 228,44;114 583,00;117 811,44;0;49;81 111,19;1 655,33;23.05.2021 12:36;0;0;1;1;0
4976;NULL;1;07.12.2019 19:18;1;2;1;783,47;126 452,00;127 235,47;0;152;100 469,51;660,98;14.06.2021 12:47;0;1;1;1;0
4977;NULL;1;07.12.2019 19:29;1;2;1;1 516,95;239 789,00;241 305,95;0;170;157 075,91;923,98;07.06.2021 19:55;0;1;1;1;0
4978;NULL;1;07.12.2019 19:31;1;2;1;16 025,94;9 716,00;25 741,94;0;13;22 319,35;1 716,87;31.03.2021 15:36;0;0;0;1;0
4979;NULL;1;07.12.2019 19:34;1;2;1;18 921,26;291 538,00;310 459,26;0;100;193 059,86;1 930,60;11.06.2021 17:06;0;1;1;1;0
4980;NULL;1;07.12.2019 19:34;1;2;1;2 230,92;91 355,00;93 585,92;0;45;43 774,68;972,77;06.06.2021 13:37;0;1;1;1;0
4981;1;1;07.12.2019 19:36;1;2;1;0;127 536,85;127 536,85;0;10;30 443,46;3 044,35;23.06.2020 10:05;0;0;0;0;0
4982;NULL;1;07.12.2019 19:37;1;2;1;9 944,06;676 323,00;686 267,06;0;237;427 540,02;1 803,97;09.06.2021 17:47;0;1;1;1;0
4983;NULL;1;07.12.2019 19:47;1;2;1;1 410,91;166 894,00;168 304,91;0;61;110 476,98;1 811,10;06.06.2021 12:29;0;1;1;1;0
4984;NULL;1;07.12.2019 19:48;1;2;1;4 351,76;5 084,73;9 436,49;0;3;1 348,07;449,36;02.01.2021 15:07;0;0;0;1;0
4985;NULL;1;07.12.2019 19:50;1;2;1;550,22;5 636,03;6 186,25;0;8;3 685,47;460,68;09.04.2021 10:16;0;0;0;1;0
4986;NULL;1;2019-12-07 19:50:44.007;1;2;1;0;84 548,79;84 548,79;0;7;22 025,90;3 146,56;14.10.2020 15:59;0;0;0;0;0
4987;NULL;1;07.12.2019 19:53;1;2;1;0;14 941,90;14 941,90;0;7;8 519,75;1 217,11;14.11.2020 20:07;0;0;0;0;0
4988;NULL;1;07.12.2019 19:55;1;2;1;1 078,62;26 546,00;27 624,62;0;20;10 667,17;533,36;04.06.2021 18:51;0;1;1;1;0
4989;NULL;1;2019-12-07 19:57:08.013;1;2;1;17 989,90;587 804,00;605 793,90;0;46;267 466,19;5 814,48;11.06.2021 13:00;0;1;1;1;0
4990;NULL;1;07.12.2019 20:04;1;2;1;7 733,25;421 993,00;429 726,25;0;190;278 371,63;1 465,11;07.06.2021 17:39;0;1;1;1;0
4991;NULL;1;07.12.2019 20:05;1;2;1;0;88 626,03;88 626,03;0;4;22 364,39;5 591,10;28.06.2020 14:18;0;0;0;0;0
4992;NULL;1;07.12.2019 20:09;1;2;1;11 997,24;37 112,00;49 109,24;0;15;23 036,74;1 535,78;26.04.2021 18:26;0;0;0;1;0
4993;NULL;1;07.12.2019 20:16;1;2;1;2 492,77;647 215,00;649 707,77;0;79;339 974,49;4 303,47;12.06.2021 10:31;0;1;1;1;0
4994;NULL;1;07.12.2019 20:18;1;2;1;2 803,00;233 464,91;236 267,91;0;22;77 888,65;3 540,39;10.04.2021 21:02;0;0;0;1;0
4995;NULL;1;07.12.2019 20:21;1;2;1;11 943,25;199 496,00;211 439,25;0;118;146 289,53;1 239,74;14.06.2021 17:33;0;1;1;1;0
4996;NULL;1;07.12.2019 20:23;1;2;1;3 869,60;509 668,00;513 537,60;0;151;429 255,44;2 842,75;13.06.2021 10:43;0;1;1;1;0
4997;NULL;1;07.12.2019 20:27;1;2;1;3 802,10;360 042,00;363 844,10;0;526;263 079,67;500,15;13.06.2021 22:58;0;1;1;1;0
4998;NULL;1;07.12.2019 20:28;1;2;1;2 326,88;23 888,00;26 214,88;0;37;32 231,69;871,13;15.04.2021 16:45;0;0;0;1;0
4999;NULL;1;07.12.2019 20:28;1;2;1;661,28;326 676,00;327 337,28;0;202;225 733,14;1 117,49;13.06.2021 13:44;0;1;1;1;0
5000;2;1;07.12.2019 20:29;1;2;1;67 886,92;1 492 352,00;1 560 238,92;0;74;707 826,91;9 565,23;17.04.2021 15:03;0;0;0;1;0
5001;NULL;1;07.12.2019 20:30;1;2;1;7 870,69;1 067 862,00;1 075 732,69;0;519;697 532,97;1 343,99;13.06.2021 11:22;0;1;1;1;0
5002;NULL;1;07.12.2019 20:31;1;2;1;757,62;129 415,00;130 172,62;0;51;92 009,34;1 804,10;07.03.2021 15:55;0;0;0;1;0
5003;NULL;1;07.12.2019 20:33;1;2;1;3 279,88;219 546,00;222 825,88;0;147;167 717,43;1 140,93;12.06.2021 14:31;0;1;1;1;0
5004;NULL;1;07.12.2019 20:33;1;2;1;1 922,75;76 820,00;78 742,75;0;57;68 712,08;1 205,48;09.06.2021 11:02;0;1;1;1;0
5005;NULL;1;07.12.2019 20:37;1;2;1;5 476,29;167 199,00;172 675,29;0;69;116 740,04;1 691,88;12.06.2021 20:55;0;1;1;1;0
5006;NULL;1;07.12.2019 20:43;1;2;1;14 513,02;334 486,00;348 999,02;0;29;111 729,80;3 852,75;13.05.2021 21:33;0;0;1;1;0
5007;1;1;07.12.2019 20:49;0;2;1;4 094,66;93 084,00;97 178,66;0;29;60 039,70;2 070,33;26.03.2021 17:55;0;0;0;1;0
5008;NULL;1;07.12.2019 20:50;1;2;1;30,61;165 783,00;165 813,61;0;32;156 762,32;4 898,82;25.05.2021 11:03;0;0;1;1;0
5009;NULL;1;07.12.2019 20:58;1;2;1;7 303,69;291 872,00;299 175,69;0;132;177 045,33;1 341,25;08.06.2021 16:31;0;1;1;1;0
5010;NULL;1;07.12.2019 20:59;1;2;1;1 885,95;255 400,00;257 285,95;0;173;144 409,81;834,74;13.06.2021 21:09;0;1;1;1;0
5011;NULL;1;07.12.2019 21:00;1;2;1;175,15;28 155,00;28 330,15;0;41;62 002,77;1 512,26;13.05.2021 15:39;0;0;1;1;0
5012;NULL;1;2019-12-07 21:02:06.073;1;2;1;185,05;204 503,00;204 688,05;0;22;130 039,28;5 910,88;10.06.2021 14:29;0;1;1;1;0
5013;NULL;1;2019-12-07 21:03:52.090;1;2;1;0;14 805,09;14 805,09;0;2;9 825,87;4 912,94;10.09.2020 22:01;0;0;0;0;0
5014;NULL;1;07.12.2019 21:08;1;2;1;64 022,83;375 554,00;439 576,83;0;83;262 980,50;3 168,44;12.06.2021 14:17;0;1;1;1;0
5015;NULL;1;07.12.2019 21:09;1;2;1;178 307,21;98 456,00;276 763,21;0;22;79 538,56;3 615,39;27.12.2020 13:09;0;0;0;0;0
5016;NULL;1;2019-12-07 21:10:05.077;1;2;1;83 847,68;274 831,00;358 678,68;0;28;136 779,62;4 884,99;05.01.2021 15:18;0;0;0;1;0
5017;NULL;1;07.12.2019 21:11;1;2;1;758,62;77 213,76;77 972,38;0;13;29 599,81;2 276,91;22.05.2021 18:12;0;0;1;1;0
5018;NULL;1;07.12.2019 21:13;1;2;1;20 074,71;280 887,00;300 961,71;0;48;158 012,17;3 291,92;09.06.2021 18:27;0;1;1;1;0
5019;2;1;2019-12-07 21:17:52.073;1;2;1;1 276,93;86 519,92;87 796,85;0;3;14 259,17;4 753,06;13.03.2021 17:30;0;0;0;1;0
5020;1;1;07.12.2019 21:23;0;2;1;2 849,11;184 054,00;186 903,11;0;83;163 384,42;1 968,49;10.04.2021 10:17;0;0;0;1;0
5021;1;1;2019-12-07 21:30:41.067;0;2;1;46 551,90;0;46 551,90;0;49;36 854,94;752,14;05.06.2021 11:32;0;1;1;1;0
5022;NULL;1;07.12.2019 21:31;1;2;1;17 567,29;665 852,00;683 419,29;0;43;284 264,66;6 610,81;06.06.2021 15:46;0;1;1;1;0
5023;NULL;1;07.12.2019 21:31;1;2;1;46 828,32;73 236,00;120 064,32;0;9;30 896,38;3 432,93;26.12.2020 15:52;0;0;0;0;0
5024;NULL;1;07.12.2019 21:33;1;2;1;0;172 618,07;172 618,07;0;23;84 478,07;3 672,96;15.06.2020 18:34;0;0;0;0;0
5025;NULL;1;07.12.2019 21:33;1;2;1;4 371,72;143 286,00;147 657,72;0;16;45 876,47;2 867,28;02.06.2021 18:31;0;1;1;1;0
5026;2;1;07.12.2019 21:40;1;2;1;1 684,17;4 178,88;5 863,05;0;3;5 863,05;1 954,35;13.03.2021 17:29;0;0;0;1;0
5027;NULL;1;07.12.2019 21:41;1;2;1;151 703,86;746 153,00;897 856,86;0;36;311 556,64;8 654,35;31.12.2020 13:16;0;0;0;0;0
5028;NULL;1;07.12.2019 21:46;1;2;1;327;84 877,66;85 204,66;0;12;25 223,03;2 101,92;09.04.2021 20:06;0;0;0;1;0
5029;NULL;1;07.12.2019 21:46;1;2;1;2 919,85;136 767,30;139 687,15;0;5;37 476,09;7 495,22;13.06.2021 10:41;0;1;1;1;0
5030;NULL;1;07.12.2019 21:47;1;2;1;185,21;45 351,90;45 537,11;0;14;41 269,21;2 947,80;20.05.2021 13:18;0;0;1;1;0
5031;NULL;1;07.12.2019 22:04;1;2;1;5 792,51;63 112,00;68 904,51;0;45;37 111,19;824,69;07.04.2021 18:56;0;0;0;1;0
5032;NULL;1;07.12.2019 22:08;0;2;1;3 381,71;384 885,00;388 266,71;0;108;206 953,64;1 916,24;12.06.2021 18:03;0;1;1;1;0
5033;NULL;1;07.12.2019 22:12;1;2;1;4 186,72;34 540,00;38 726,72;0;30;63 866,96;2 128,90;27.04.2021 11:47;0;0;0;1;0
5034;NULL;1;07.12.2019 22:23;1;2;1;1 597,75;205 847,00;207 444,75;0;288;140 398,18;487,49;10.06.2021 17:11;0;1;1;1;0
5035;NULL;1;07.12.2019 22:23;1;2;1;1 382,63;36 826,00;38 208,63;0;10;11 370,02;1 137,00;29.05.2021 22:31;0;0;1;1;0
5036;1;1;07.12.2019 22:40;0;2;1;15 996,78;215 547,00;231 543,78;0;89;117 811,56;1 323,73;06.06.2021 17:02;0;1;1;1;0
5037;NULL;1;07.12.2019 23:02;1;2;1;909;78 935,17;79 844,17;0;21;29 150,22;1 388,11;20.03.2021 18:27;0;0;0;1;0
5038;NULL;1;07.12.2019 23:06;0;2;1;6 640,95;680 515,00;687 155,95;0;332;440 396,00;1 326,49;14.06.2021 21:03;0;1;1;1;0
5039;NULL;1;07.12.2019 23:15;1;2;1;18 691,88;148 196,00;166 887,88;0;144;126 296,35;877,06;14.06.2021 16:52;0;1;1;1;0
5040;NULL;1;07.12.2019 23:31;1;2;1;112,07;91 727,00;91 839,07;0;47;53 875,70;1 146,29;01.06.2021 11:06;0;1;1;1;0
5041;NULL;1;07.12.2019 23:38;1;2;1;13 547,27;721 322,00;734 869,27;0;21;248 120,48;11 815,26;29.05.2021 20:09;0;0;1;1;0
5042;NULL;1;07.12.2019 23:44;1;2;1;34 278,83;842 769,00;877 047,83;0;28;401 940,71;14 355,03;04.05.2021 19:46;0;0;1;1;0
5043;NULL;1;08.12.2019 0:25;1;2;1;17 428,67;91 547,00;108 975,67;0;62;75 478,97;1 217,40;24.05.2021 18:21;0;0;1;1;0
5044;2;1;2019-12-08 00:34:27.080;0;2;1;3 428,44;157 033,00;160 461,44;0;86;127 129,67;1 478,25;21.05.2021 19:55;0;0;1;1;0
5045;NULL;1;08.12.2019 0:36;1;2;1;2 570,34;396 716,00;399 286,34;0;45;159 420,91;3 542,69;12.06.2021 11:04;0;1;1;1;0
5046;NULL;1;08.12.2019 0:39;1;2;1;1 600,05;234 010,00;235 610,05;0;26;80 505,39;3 096,36;23.04.2021 15:28;0;0;0;1;0
5047;1;1;08.12.2019 1:03;1;2;1;0;136 978,72;136 978,72;0;4;27 284,05;6 821,01;12.09.2020 13:00;0;0;0;0;0
5048;NULL;1;08.12.2019 1:07;1;2;1;17 202,73;152 469,00;169 671,73;0;58;100 002,85;1 724,19;11.06.2021 13:51;0;1;1;1;0
5049;NULL;1;08.12.2019 1:40;1;2;1;3 887,21;597 228,00;601 115,21;0;45;253 586,17;5 635,25;07.06.2021 17:38;0;1;1;1;0
5050;NULL;1;08.12.2019 6:00;1;2;1;3 614,73;82 661,00;86 275,73;0;49;61 837,02;1 261,98;12.06.2021 16:57;0;1;1;1;0
5051;NULL;1;08.12.2019 7:23;1;2;1;2 116,67;302 006,00;304 122,67;0;79;180 122,05;2 280,03;08.03.2021 10:44;0;0;0;1;0
5052;NULL;1;08.12.2019 7:40;1;2;1;18 953,12;166 858,00;185 811,12;0;64;94 266,31;1 472,91;23.05.2021 13:34;0;0;1;1;0
5053;1;1;08.12.2019 8:40;1;2;1;23 038,38;105 457,00;128 495,38;0;12;62 386,33;5 198,86;27.03.2021 14:20;0;0;0;1;0
5054;NULL;1;08.12.2019 9:02;1;2;1;2 980,59;176 288,39;179 268,98;0;23;86 951,75;3 780,51;31.05.2021 21:18;0;0;1;1;0
5055;NULL;1;08.12.2019 9:08;1;2;1;0;59 920,60;59 920,60;0;4;15 482,87;3 870,72;20.06.2020 8:37;0;0;0;0;0
5056;NULL;1;08.12.2019 9:12;1;2;1;44 719,83;41 418,00;86 137,83;0;11;25 165,47;2 287,77;27.12.2020 19:12;0;0;0;0;0
5057;NULL;1;08.12.2019 9:15;1;2;1;233,81;122 224,00;122 457,81;0;68;49 752,14;731,65;03.05.2021 12:17;0;0;1;1;0
5058;NULL;1;08.12.2019 9:16;1;2;1;7 629,03;136 023,00;143 652,03;0;16;60 171,40;3 760,71;05.06.2021 12:30;0;1;1;1;0
5059;NULL;1;2019-12-08 09:23:44.057;1;2;1;1 447,14;16 968,25;18 415,39;0;6;9 850,51;1 641,75;29.05.2021 20:31;0;0;1;1;0
5060;NULL;1;2019-12-08 09:28:24.083;1;2;1;4 715,54;244 512,00;249 227,54;0;84;141 862,24;1 688,84;12.06.2021 10:32;0;1;1;1;0
